2004/06/03 1,4,31,32,34,35,33
2004/05/31 1,17,30,31,32,45,33
2004/05/27 6,22,27,34,42,44,36
2004/05/24 1,16,17,30,36,49,44
2004/05/20 6,28,30,34,43,46,9
2004/05/17 2,4,18,20,32,49,30
2004/05/13 4,10,11,14,32,36,9
2004/05/10 3,4,10,23,25,26,33
2004/05/06 6,27,40,44,45,47,11
2004/05/03 3,9,13,28,40,48,39
2004/04/26 22,25,29,31,34,46,49
2004/04/22 3,11,19,20,22,28,13
2004/04/19 13,17,19,26,39,45,11
2004/04/15 13,14,20,30,37,45,1
2004/04/12 24,25,26,30,36,48,45
2004/04/08 5,14,26,38,41,43,4
2004/04/05 16,24,25,26,39,44,30
2004/04/01 3,7,42,45,46,49,8
2004/03/29 11,13,15,21,35,38,37
2004/03/25 11,17,21,36,43,49,5
2004/03/22 2,12,14,30,41,46,29
2004/03/18 6,16,20,25,33,46,12
2004/03/15 1,2,7,26,38,43,4
2004/03/11 8,14,21,22,30,31,48
2004/03/08 8,12,17,18,19,34,37
2004/03/04 12,15,22,23,41,48,17
2004/03/01 1,11,17,25,41,45,32
2004/02/26 8,12,23,24,45,46,36
2004/02/23 3,6,17,23,28,32,45
2004/02/19 4,21,25,32,37,43,2
2004/02/16 7,13,18,19,25,37,14
2004/02/12 1,2,26,31,39,40,38
2004/02/05 17,22,26,29,37,43,31
2004/02/02 4,6,11,22,42,48,23
2004/01/29 22,29,34,36,44,46,37
2004/01/26 2,6,13,34,40,44,14
2004/01/22 13,28,29,32,33,34,43
2004/01/19 14,15,20,29,32,39,43
2004/01/15 18,19,28,29,30,34,12
2004/01/12 2,4,25,26,34,43,41
2004/01/08 16,21,27,30,31,47,35
2004/01/05 6,9,12,13,33,39,21
